Date,District,Address,Transaction Price,Sq Price,Area,Source,Link
2025-11-15,Baguio Villa,"Flat B, High, Block 21, Baguio Villa","HKD$35,500 ",@$39,906ft²,CENTANET,https://www.28hse.com/en/estate/detail/baguio-villa-275/transaction/rent/deal-1471220
2025-11-18,Yau Tong,"Flat H, 21/F, Tower 2",HKD$5.314 Millions,"@$15,722",338ft²,LAND,https://www.28hse.com/en/estate/detail/chill-residence-27526/transaction/deal-1472300
2025-11-18,Nam Cheong,"Flat F, Middle, Tower 6, Phase 5 Cullinan West Iii","HKD$17,500 ",@$65,271ft²,CENTANET,https://www.28hse.com/en/estate/detail/cullinan-west-27511/transaction/rent/deal-1472295
2025-11-18,Kowloon Bay,"Flat 3, 10/F, Block M",HKD$5.6 Millions,"@$10,546",531ft²,LAND,https://www.28hse.com/en/estate/detail/telford-gardens-2080/transaction/deal-1472292
2025-11-18,Ngau Chi Wan,"Flat D, 11/F, Block 1",HKD$6.756 Millions,"@$8,662",,LAND,https://www.28hse.com/en/estate/detail/bay-view-garden-2063/transaction/deal-1472290
2025-11-18,Mei Foo,"Flat 17號A, Low, 15-17 Broadway, Phase 1",HKD$4.48 Millions,"@$9,634",465ft²,CENTANET,https://www.28hse.com/en/estate/detail/mei-foo-sun-chuen-2520/transaction/deal-1472287
2025-11-18,Cheung Sha Wan,"Flat A, 6/F, Block 7",HKD$2.68 Millions,"@$8,323",322ft²,LAND,https://www.28hse.com/en/estate/detail/manor-centre-2455/transaction/deal-1472286
2025-11-18,Cheung Sha Wan,"Flat H, 4/F, Block 7",HKD$3.72 Millions,"@$11,553",322ft²,LAND,https://www.28hse.com/en/estate/detail/manor-centre-2455/transaction/deal-1472285
2025-11-18,Kai Tak,"Flat B, 25/F, Tower 5",HKD$10.6 Millions,"@$18,895",561ft²,LAND,https://www.28hse.com/en/estate/detail/one-kai-tak-ii-23592/transaction/deal-1472284
2025-11-18,Kai Tak,"Flat F, Middle, Tower 3b, Phase 3 The Henley Iii","HKD$16,000 ",@$70,229ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-henley-28098/transaction/rent/deal-1472279
2025-11-18,Tsim Sha Tsui,"Flat A, 67/F, The Masterpiece",HKD$95.8 Millions,"@$41,472","2,310ft²",LAND,https://www.28hse.com/en/estate/detail/the-masterpiece-5236/transaction/deal-1472274
2025-11-18,Yau Ma Tei,"Flat E, 12/F, Mong Kok Building",HKD$3.5 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/mong-kok-building-6354/transaction/deal-1472269
2025-11-18,Hung Hom,"Flat J, 26/F, Tower 1b",HKD$4.95 Millions,"@$15,373",322ft²,LAND,https://www.28hse.com/en/estate/detail/upper-east-8639/transaction/deal-1472268
2025-11-18,Olympic,"Flat B, 11/F, Tower 1",HKD$23.3 Millions,"@$19,662","1,185ft²",LAND,https://www.28hse.com/en/estate/detail/the-hermitage-5556/transaction/deal-1472267
2025-11-18,Olympic,"Flat C, Low, Tower 3, The Hermitage",HKD$14.9 Millions,"@$19,631",759ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-hermitage-5556/transaction/deal-1472266
2025-11-18,Cheung Sha Wan,"Flat A, 10/F, Block A",HKD$3.5 Millions,"@$7,576",462ft²,LAND,https://www.28hse.com/en/estate/detail/eastland-towers-2501/transaction/deal-1472261
2025-11-18,Kai Tak,"Flat K, 7/F, Tower 1",HKD$18 Millions,"@$21,327",844ft²,LAND,https://www.28hse.com/en/estate/detail/upper-river-bank-23150/transaction/deal-1472260
2025-11-18,Tai Kok Tsui,"Flat D, 27/F, Block 6",HKD$5.45 Millions,"@$16,029",340ft²,LAND,https://www.28hse.com/en/estate/detail/metro-harbour-view-2564/transaction/deal-1472258
2025-11-18,Lam Tin,"Flat B, 10/F, Block 8",HKD$6.25 Millions,"@$11,639",537ft²,LAND,https://www.28hse.com/en/estate/detail/sceneway-garden-2001/transaction/deal-1472255
2025-11-18,Lam Tin,"Flat D, 5/F, Block 8",HKD$5.95 Millions,"@$11,080",537ft²,LAND,https://www.28hse.com/en/estate/detail/sceneway-garden-2001/transaction/deal-1472254
2025-11-18,Mong Kok,"Flat 5, 12/F, Foo Tat Building",HKD$3.7 Millions,"@$8,315",,LAND,https://www.28hse.com/en/estate/detail/foo-tat-building-2865/transaction/deal-1472253
2025-11-17,Tseung Kwan O,"Flat D, 9/F, Tower 5",HKD$8.3 Millions,"@$15,370",540ft²,LAND,https://www.28hse.com/en/estate/detail/corinthia-by-the-sea-8560/transaction/deal-1471952
2025-11-17,Tin Shui Wai,"Flat 4, 25/F, Block F",HKD$4.2 Millions,"@$6,462",650ft²,LAND,https://www.28hse.com/en/estate/detail/tin-fu-court-4372/transaction/deal-1471949
2025-11-17,Ma On Shan,"Flat C, 27/F, Block 12",HKD$7.6 Millions,"@$9,935",765ft²,LAND,https://www.28hse.com/en/estate/detail/monte-vista-4048/transaction/deal-1471948
2025-11-17,Ma On Shan,"Flat A, 5/F, Block 10",HKD$6.739 Millions,"@$9,682",696ft²,LAND,https://www.28hse.com/en/estate/detail/monte-vista-4048/transaction/deal-1471947
2025-11-17,Tsuen Wan Sham Tseng,"Flat G, 68/F, Tower 2",HKD$6.1 Millions,"@$11,597",526ft²,LAND,https://www.28hse.com/en/estate/detail/bellagio-4540/transaction/deal-1471944
2025-11-17,Tsuen Wan,"Flat 8, 14/F, Tower E",HKD$3.9 Millions,"@$10,400",375ft²,LAND,https://www.28hse.com/en/estate/detail/tsuen-wan-garden-4626/transaction/deal-1471940
2025-11-17,Tsing Yi,"Flat B, 1/F, Block 9",HKD$3.4 Millions,"@$8,763",388ft²,LAND,https://www.28hse.com/en/estate/detail/mayfair-gardens-4655/transaction/deal-1471939
2025-11-17,Tai Wai,"Flat 3, 14/F, Ching Sam House--block B",HKD$4.5 Millions,"@$7,965",,LAND,https://www.28hse.com/en/estate/detail/king-tin-court-4121/transaction/deal-1471938
2025-11-17,FanLing,"Flat C, 20/F, Tower 6",HKD$5.42 Millions,"@$10,669",508ft²,LAND,https://www.28hse.com/en/estate/detail/grand-regentville-4176/transaction/deal-1471937
2025-11-17,Tai Po,"Flat B, 12/F, Tower 7",HKD$5.88 Millions,"@$12,867",457ft²,LAND,https://www.28hse.com/en/estate/detail/the-regent-22902/transaction/deal-1471936
2025-11-17,Ho Man Tin,"Flat C5, 11/F, Block C",HKD$4.63 Millions,"@$13,153",352ft²,LAND,https://www.28hse.com/en/estate/detail/fair-way-garden-2255/transaction/deal-1471933
2025-11-17,Kowloon Tong,"Flat C, 19/F, The Bloomsville",HKD$14.401 Millions,"@$13,359",,LAND,https://www.28hse.com/en/estate/detail/the-bloomsville-22692/transaction/deal-1471932
2025-11-17,Ho Man Tin,"Flat C, 19/F, Vau Residence",HKD$6.244 Millions,"@$23,652",264ft²,LAND,https://www.28hse.com/en/estate/detail/vau-residence-23678/transaction/deal-1471931
2025-11-17,Yau Ma Tei,"Flat A, 20/F, Block 2",HKD$7.3 Millions,"@$12,046",606ft²,LAND,https://www.28hse.com/en/estate/detail/prosperous-garden-2802/transaction/deal-1471918
2025-11-17,Kwun Tong,"Flat 4, 2/F, Wah Fat Building",HKD$2.2 Millions,"@$3,929",560ft²,LAND,https://www.28hse.com/en/estate/detail/wah-fat-building-6500/transaction/deal-1471917
2025-11-17,Yau Ma Tei,"Flat A, 6/F, Yee Fat Building",HKD$3.18 Millions,"@$9,578",332ft²,LAND,https://www.28hse.com/en/estate/detail/yee-fat-building-5856/transaction/deal-1471916
2025-11-17,Wong Tai Sin,"Flat C, 4/F, Block 6",HKD$4.28 Millions,"@$6,495",,LAND,https://www.28hse.com/en/estate/detail/tsui-chuk-garden-2104/transaction/deal-1471915
2025-11-17,Lam Tin,"Flat B, 14/F, Block 21",HKD$6 Millions,"@$11,605",517ft²,LAND,https://www.28hse.com/en/estate/detail/laguna-city-2000/transaction/deal-1471914
2025-11-17,Lam Tin,"Flat F, 3/F, Block 36",HKD$5 Millions,"@$9,671",517ft²,LAND,https://www.28hse.com/en/estate/detail/laguna-city-2000/transaction/deal-1471913
2025-11-17,Lam Tin,"Flat A, Middle, Block 8, Phase 1","HKD$24,500 ",@$33,748ft²,CENTANET,https://www.28hse.com/en/estate/detail/laguna-city-2000/transaction/rent/deal-1471912
2025-11-17,Tsuen Wan,"Flat B, 17/F, Block 2",HKD$6.59 Millions,"@$9,387",702ft²,LAND,https://www.28hse.com/en/estate/detail/bayview-garden-4608/transaction/deal-1471994
2025-11-17,Lohas Park,"Flat E, 28/F, Tower 2 Sea To Sky",HKD$6.288 Millions,"@$13,379",470ft²,LAND,https://www.28hse.com/en/estate/detail/sea-to-sky-23621/transaction/deal-1471991
2025-11-17,Lohas Park,"Flat RC, 68/F, Tower 7 Le Prime Of Le Prestige",HKD$6.82 Millions,"@$10,015",681ft²,LAND,https://www.28hse.com/en/estate/detail/le-prime-23563/transaction/deal-1471990
2025-11-17,Kwai Chung,"Flat 1, 28/F, Block B",HKD$5.4 Millions,"@$8,308",650ft²,LAND,https://www.28hse.com/en/estate/detail/ning-fung-court-4688/transaction/deal-1471989
2025-11-17,Pak Shek Kok,"Flat B, 3/F, Tower 8",HKD$15.708 Millions,"@$14,680","1,070ft²",LAND,https://www.28hse.com/en/estate/detail/centra-horizon-23608/transaction/deal-1471988
2025-11-17,Pak Shek Kok,"Flat H, 12/F, Tower 9",HKD$10.627 Millions,"@$17,308",614ft²,LAND,https://www.28hse.com/en/estate/detail/centra-horizon-23608/transaction/deal-1471987
2025-11-17,Pak Shek Kok,"Flat B, Middle, Court C Tower 1, The Horizon","HKD$20,000 ",@$40,504ft²,CENTANET,https://www.28hse.com/en/estate/detail/centra-horizon-23608/transaction/rent/deal-1471986
2025-11-17,Pak Shek Kok,"Flat A, Low, Court A Tower 1, The Horizon",HKD$28.8 Millions,"@$18,034","1,597ft²",CENTANET,https://www.28hse.com/en/estate/detail/centra-horizon-23608/transaction/deal-1471985
2025-11-17,Ma On Shan,"Flat 4, High, Block D, Phase 2","HKD$20,500 ",@$42,490ft²,CENTANET,https://www.28hse.com/en/estate/detail/sunshine-city-4040/transaction/rent/deal-1471975
2025-11-17,Tseung Kwan O,"Flat D, 16/F, Tower 6",HKD$6.6 Millions,"@$14,765",447ft²,LAND,https://www.28hse.com/en/estate/detail/tseung-kwan-o-plaza-4002/transaction/deal-1471974
2025-11-17,ShaTin,"Flat 15, 6/F, Wing Shing House--block A",HKD$3.5 Millions,"@$6,494",,LAND,https://www.28hse.com/en/estate/detail/fung-shing-court-4124/transaction/deal-1471973
2025-11-17,Tai Wai,"Flat 8, Middle, Golden Glory Court (block E), Phase 1",HKD$3.4 Millions,"@$12,782",266ft²,CENTANET,https://www.28hse.com/en/estate/detail/golden-lion-garden-4094/transaction/deal-1471970
2025-11-17,Yuen Long,"Flat C, 25/F, Block 4",HKD$5.608 Millions,"@$12,034",466ft²,LAND,https://www.28hse.com/en/estate/detail/sun-yuen-long-centre-4255/transaction/deal-1471967
2025-11-17,Tung Chung,"Flat F, 13/F, Block 8",HKD$6.16 Millions,"@$10,405",592ft²,LAND,https://www.28hse.com/en/estate/detail/tung-chung-crescent-4713/transaction/deal-1471963
2025-11-17,Tsuen Wan,"Flat D, 7/F, Tower 3",HKD$4 Millions,"@$16,393",244ft²,LAND,https://www.28hse.com/en/estate/detail/aurora-23035/transaction/deal-1471960
2025-11-17,Tsuen Wan,"Flat F, Middle, Tower 3","HKD$17,000 ",@$60,285ft²,MIDLAND,https://www.28hse.com/en/estate/detail/aurora-23035/transaction/rent/deal-1471959
2025-11-17,Tuen Mun,"Flat C, 30/F, Block 1",HKD$3.73 Millions,"@$8,988",415ft²,LAND,https://www.28hse.com/en/estate/detail/blossom-garden-4457/transaction/deal-1471958
2025-11-17,Lohas Park,"Flat F, 59/F, Tower 1(1a) Of Villa Garda I",HKD$7.82 Millions,"@$17,037",459ft²,LAND,https://www.28hse.com/en/estate/detail/villa-garda-i-23747/transaction/deal-1471957
2025-11-17,Tuen Mun,"Flat E, 18/F, Block 7",HKD$2.75 Millions,"@$4,842",568ft²,LAND,https://www.28hse.com/en/estate/detail/the-sherwood-4474/transaction/deal-1471956
2025-11-17,Tuen Mun,"Flat C, 5/F, Block 10",HKD$3.638 Millions,"@$9,187",396ft²,LAND,https://www.28hse.com/en/estate/detail/the-sherwood-4474/transaction/deal-1471955
2025-11-18,Sai Ying Pun,"Flat A, 4/F, Sing Fai Building",HKD$3.4 Millions,"@$10,828",314ft²,LAND,https://www.28hse.com/en/estate/detail/sing-fai-building-8214/transaction/deal-1472219
2025-11-18,Causeway Bay,"Flat E, 4/F, Bright Star Mansion",HKD$5 Millions,"@$8,741",572ft²,LAND,https://www.28hse.com/en/estate/detail/bright-star-mansion-8157/transaction/deal-1472218
2025-11-18,Chai Wan,"Flat H, 6/F, Wah Yu Court",HKD$3.12 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/wah-yu-court-1271/transaction/deal-1472217
2025-11-18,Kennedy Town,"Flat C, 10/F, Ivy On Belcher's",HKD$7.48 Millions,"@$18,747",399ft²,LAND,https://www.28hse.com/en/estate/detail/ivy-on-belcher-s-561/transaction/deal-1472216
2025-11-18,Southern District,"Flat C, 25/F, Tower 1",HKD$8.8 Millions,"@$15,017",586ft²,LAND,https://www.28hse.com/en/estate/detail/sham-wan-towers-356/transaction/deal-1472215
2025-11-18,Southern District,"Flat E, Middle, Block 1, Sham Wan Towers",HKD$6.98 Millions,"@$14,451",483ft²,CENTANET,https://www.28hse.com/en/estate/detail/sham-wan-towers-356/transaction/deal-1472214
2025-11-18,Western mid-levels,"Flat D, 3/F, Valiant Park",HKD$10.88 Millions,"@$15,953",682ft²,LAND,https://www.28hse.com/en/estate/detail/valiant-park-388/transaction/deal-1472213
2025-11-18,Kennedy Town,"Flat A, 7/F, Shun Hing Building",HKD$4.65 Millions,"@$12,636",368ft²,LAND,https://www.28hse.com/en/estate/detail/shun-hing-building-652/transaction/deal-1472207
2025-11-18,Kennedy Town,"Flat B, 15/F, Cheong Kat Mansion",HKD$4 Millions,"@$16,878",237ft²,LAND,https://www.28hse.com/en/estate/detail/cheong-kat-mansion-616/transaction/deal-1472205
2025-11-18,Sai Wan Ho,"Flat B, 13/F, Hoi Shun Building",HKD$3.55 Millions,"@$7,717",,LAND,https://www.28hse.com/en/estate/detail/hoi-shun-building-1225/transaction/deal-1472203
2025-11-18,Happy Valley,"Flat A2, 33/F, Block A",HKD$33 Millions,"@$23,045","1,432ft²",LAND,https://www.28hse.com/en/estate/detail/beverly-hill-935/transaction/deal-1472202
2025-11-18,Happy Valley,"Flat 07, 21/F, Block C",HKD$23.8 Millions,"@$21,326","1,116ft²",LAND,https://www.28hse.com/en/estate/detail/villa-lotto-936/transaction/deal-1472200
2025-11-18,Tin Hau,"Flat C, 2/F, Po Wing Building",HKD$3.86 Millions,"@$10,663",362ft²,LAND,https://www.28hse.com/en/estate/detail/po-wing-building-8562/transaction/deal-1472199
2025-11-18,Chai Wan,"Flat 10, 32/F, Tsui Ching House--block A",HKD$2.9 Millions,"@$5,731",,LAND,https://www.28hse.com/en/estate/detail/hang-tsui-court-1269/transaction/deal-1472198
2025-11-18,Ap Lei Chau,"Flat D, 12/F, Yen Ching Building",HKD$3.68 Millions,"@$12,267",300ft²,LAND,https://www.28hse.com/en/estate/detail/yen-ching-building-6259/transaction/deal-1472197
2025-11-18,North Point Mid,"Flat B4, 9/F, Block B",HKD$11.1 Millions,"@$12,657",877ft²,LAND,https://www.28hse.com/en/estate/detail/coral-court-1043/transaction/deal-1472196
2025-11-18,Western mid-levels,"Flat A, 6/F, High Peak",HKD$182.438 Millions,"@$44,035","4,143ft²",LAND,https://www.28hse.com/en/estate/detail/high-peak-28477/transaction/deal-1472192
2025-11-18,Sheung Wan,"Flat E, 23/F, Tower 1",HKD$9.2 Millions,"@$20,767",443ft²,LAND,https://www.28hse.com/en/estate/detail/centre-stage-553/transaction/deal-1472191
2025-11-18,Aberdeen,"Flat A, 22/F, Block 1",HKD$7.08 Millions,"@$11,800",600ft²,LAND,https://www.28hse.com/en/estate/detail/waterfront-south-298/transaction/deal-1472184
2025-11-18,Fortress Hill,"Flat 8, 5/F, Block A",HKD$4 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/carson-mansion-5685/transaction/deal-1472183
2025-11-17,Yuen Long,"Flat A, High, Tower 1, Residence 譽88",HKD$5.66 Millions,"@$11,208",505ft²,CENTANET,https://www.28hse.com/en/estate/detail/residence88-7863/transaction/deal-1472434
2025-11-17,Tsuen Wan,"Flat A, Low, Block 3, Phase 3",HKD$6.5 Millions,"@$8,929",728ft²,CENTANET,https://www.28hse.com/en/estate/detail/belvedere-garden-4581/transaction/deal-1472416
2025-11-17,Tin Shui Wai,"Flat D, Middle, Block 4, Phase 1 Locwood Court",HKD$4.9 Millions,"@$8,893",551ft²,CENTANET,https://www.28hse.com/en/estate/detail/kingswood-villas-4390/transaction/deal-1472410
2025-11-17,Tseung Kwan O,"Flat D, Low, Tower 3, Alto Residences",HKD$10.28 Millions,"@$14,686",700ft²,CENTANET,https://www.28hse.com/en/estate/detail/alto-residences-8946/transaction/deal-1472401
2025-11-17,Tung Chung,"Flat E, Middle, Tower 8, Phase 2 Albany Cove",HKD$5.3 Millions,"@$9,761",543ft²,CENTANET,https://www.28hse.com/en/estate/detail/caribbean-coast-4710/transaction/deal-1472394
2025-11-17,San Po Kong,"Flat B, Low, Tower 1b, The Latitude","HKD$23,000 ",@$43,534ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-latitude-5089/transaction/rent/deal-1472311
2025-11-17,Nam Cheong,"Flat E, High, Tower 8, Phase 5 Cullinan West Iii",HKD$5.53 Millions,"@$20,712",267ft²,CENTANET,https://www.28hse.com/en/estate/detail/cullinan-west-27511/transaction/deal-1472293
2025-11-17,Tai Kok Tsui,"Flat D, High, Tower 5, Phase 2","HKD$16,500 ",@$44,372ft²,CENTANET,https://www.28hse.com/en/estate/detail/metro-harbour-view-2564/transaction/rent/deal-1472257
2025-11-17,Tai Kok Tsui,"Flat A, High, Tower 10, Phase 2",HKD$5.86 Millions,"@$14,120",415ft²,CENTANET,https://www.28hse.com/en/estate/detail/metro-harbour-view-2564/transaction/deal-1472256
2025-11-17,Kowloon Bay,"Flat 8, High, Block M, Phase 3","HKD$13,000 ",@$46,285ft²,CENTANET,https://www.28hse.com/en/estate/detail/amoy-gardens-2081/transaction/rent/deal-1472247
2025-11-17,Kowloon Station,"Flat B, Middle, Block 3","HKD$57,000 ",@$54,"1,061ft²",MIDLAND,https://www.28hse.com/en/estate/detail/the-harbour-side-2583/transaction/rent/deal-1472244
2025-11-17,South Horizons,"Flat G, High, Block 01, Phase 1","HKD$19,000 ",@$36,532ft²,MIDLAND,https://www.28hse.com/en/estate/detail/south-horizons-350/transaction/rent/deal-1472176
2025-11-17,Kennedy Town,"Flat H, Middle, Tower 8, Phase 2",HKD$28 Millions,"@$24,327","1,151ft²",CENTANET,https://www.28hse.com/en/estate/detail/the-belcher-s-24138/transaction/deal-1472170
2025-11-17,Yuen Long,"Flat A, 11/F, Fu On Building",HKD$3.03 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/fu-on-building-4338/transaction/deal-1472069
2025-11-17,Tsuen Wan,"Flat 4, 5/F, Stage 16",HKD$2 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/tak-yan-house-24729/transaction/deal-1472067
2025-11-17,Lohas Park,"Flat A6, 37/F, Tower 1",HKD$16.281 Millions,"@$18,800",866ft²,LAND,https://www.28hse.com/en/estate/detail/manor-hill-23721/transaction/deal-1472066
2025-11-17,Lohas Park,"Flat A6, Low, Tower 2, Manor Hill","HKD$12,000 ",@$42,283ft²,CENTANET,https://www.28hse.com/en/estate/detail/manor-hill-23721/transaction/rent/deal-1472064
2025-11-17,Tsing Yi,"Flat D, 5/F, Block 4",HKD$5.2 Millions,"@$9,506",547ft²,LAND,https://www.28hse.com/en/estate/detail/tsing-yi-garden-4662/transaction/deal-1472057
2025-11-17,Tai Po,"Flat 8, 18/F, Block C",HKD$3 Millions,"@$10,453",287ft²,LAND,https://www.28hse.com/en/estate/detail/greenery-plaza-4200/transaction/deal-1472056
2025-11-17,Pak Shek Kok,"Flat C, 15/F, Block 6a",HKD$7.15 Millions,"@$12,633",566ft²,LAND,https://www.28hse.com/en/estate/detail/ontolo-23073/transaction/deal-1472055
2025-11-17,Tuen Mun,"Flat C, 31/F, Tower 5",HKD$5.338 Millions,"@$11,285",473ft²,LAND,https://www.28hse.com/en/estate/detail/tuen-mun-town-plaza-4433/transaction/deal-1472045
2025-11-17,Tai Wai,"Flat 17, 18/F, Block B",HKD$2.05 Millions,"@$3,810",,LAND,https://www.28hse.com/en/estate/detail/may-shing-court-5156/transaction/deal-1472041
2025-11-17,Tuen Mun,"Flat G, 9/F, Block 7",HKD$4.2 Millions,"@$7,940",529ft²,LAND,https://www.28hse.com/en/estate/detail/hanford-garden-4447/transaction/deal-1472038
2025-11-17,Tsuen Wan,"Flat 2, 23/F, Waldorf Centre",HKD$5.08 Millions,"@$11,598",438ft²,LAND,https://www.28hse.com/en/estate/detail/waldorf-centre-4607/transaction/deal-1472037
2025-11-17,Hang Hau,"Flat 16, 20/F, Hin Ming Court",HKD$5.3 Millions,"@$9,815",540ft²,LAND,https://www.28hse.com/en/estate/detail/hin-ming-court-5321/transaction/deal-1472035
2025-11-17,Ma On Shan,"Flat J, 15/F, Block 3",HKD$2.7 Millions,"@$4,936",,LAND,https://www.28hse.com/en/estate/detail/chevalier-garden-4059/transaction/deal-1472034
2025-11-17,Yuen Long,"Flat E, High, Tower 1a, Phase 1c Park Yoho Sicilia","HKD$13,200 ",@$29,449ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-yoho-25641/transaction/rent/deal-1472025
2025-11-17,Yuen Long,"Flat A, Low, Tower 1b, Phase 1c Park Yoho Sicilia",HKD$6.288 Millions,"@$10,013",628ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-yoho-25641/transaction/deal-1472024
2025-11-17,Yuen Long,"Flat D, Low, Tower 26, Phase 2b Park Yoho Napoli",HKD$5.35 Millions,"@$9,907",540ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-yoho-25641/transaction/deal-1472023
2025-11-17,Tung Chung,"Flat 11, 21/F, Block B",HKD$2.5 Millions,"@$5,869",426ft²,LAND,https://www.28hse.com/en/estate/detail/yu-tai-court-26191/transaction/deal-1472022
2025-11-17,Tseung Kwan O,"Flat 2, 5/F, Block A",HKD$3.78 Millions,"@$8,552",442ft²,LAND,https://www.28hse.com/en/estate/detail/yung-ming-court-27673/transaction/deal-1472021
2025-11-17,Fotan,"Flat 12, 23/F, Wing Hing House--block J",HKD$3.56 Millions,"@$6,846",,LAND,https://www.28hse.com/en/estate/detail/sui-wo-court-4093/transaction/deal-1472019
2025-11-17,Fotan,"Flat 1, 32/F, Wing Hing House--block J",HKD$3.5 Millions,"@$6,506",,LAND,https://www.28hse.com/en/estate/detail/sui-wo-court-4093/transaction/deal-1472018
2025-11-17,Tsing Yi,"Flat C, 31/F, Block 6",HKD$5.5 Millions,"@$11,879",463ft²,LAND,https://www.28hse.com/en/estate/detail/grand-horizon-4653/transaction/deal-1472017
2025-11-17,Tuen Mun,"Flat A, 19/F, Honeley Court",HKD$2.468 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/honley-court-5024/transaction/deal-1472011
2025-11-17,Tuen Mun,"Flat A, 5/F, Tower 2",HKD$3.02 Millions,"@$6,711",,LAND,https://www.28hse.com/en/estate/detail/hoi-tak-gardens-4451/transaction/deal-1472010
2025-11-17,Tuen Mun,"Flat 8, 2/F, Block D",HKD$5.1 Millions,"@$8,748",583ft²,LAND,https://www.28hse.com/en/estate/detail/trend-plaza-4458/transaction/deal-1472009
2025-11-17,Yuen Long,"Flat B, 6/F, Yan Yee Building",HKD$2.27 Millions,"@$9,303",244ft²,LAND,https://www.28hse.com/en/estate/detail/yan-yee-building-4291/transaction/deal-1472000
2025-11-17,Ma On Shan,"Flat D, 7/F, Block 7",HKD$11.28 Millions,"@$11,762",959ft²,LAND,https://www.28hse.com/en/estate/detail/villa-oceania-4050/transaction/deal-1471997
2025-11-17,Tsuen Wan,"Flat 2, 11/F, Block B",HKD$4.5 Millions,"@$10,251",439ft²,LAND,https://www.28hse.com/en/estate/detail/sheung-chui-court-8552/transaction/deal-1471996
2025-11-18,Fortress Hill,"Flat 1, 5/F, Block A",HKD$3.98 Millions,"@$3,317",,LAND,https://www.28hse.com/en/estate/detail/carson-mansion-5685/transaction/deal-1472182
2025-11-18,Western mid-levels,"Flat C, 35/F, Flourish Court",HKD$23.54 Millions,"@$24,521",960ft²,LAND,https://www.28hse.com/en/estate/detail/flourish-court-415/transaction/deal-1472180
2025-11-18,Kennedy Town,"Flat A8, 23/F, Block A",HKD$4.12 Millions,"@$14,610",282ft²,LAND,https://www.28hse.com/en/estate/detail/smithfield-terrace-557/transaction/deal-1472179
2025-11-18,South Horizons,"Flat B, 14/F, Tower 12",HKD$8.48 Millions,"@$13,460",630ft²,LAND,https://www.28hse.com/en/estate/detail/south-horizons-350/transaction/deal-1472177
2025-11-18,Fortress Hill,"Flat A, 26/F, Cannon Garden",HKD$7.65 Millions,"@$12,879",594ft²,LAND,https://www.28hse.com/en/estate/detail/cannon-garden-1097/transaction/deal-1472175
2025-11-18,Sheung Wan,"Flat D, 4/F, Block Ii",HKD$12.8 Millions,"@$12,736","1,005ft²",LAND,https://www.28hse.com/en/estate/detail/winner-court-712/transaction/deal-1472173
2025-11-18,Sheung Wan,"Flat C, 15/F, Block Ii",HKD$13.7 Millions,"@$10,363",,LAND,https://www.28hse.com/en/estate/detail/winner-court-712/transaction/deal-1472172
2025-11-18,Kennedy Town,"Flat G, 36/F, Tower 3",HKD$16.68 Millions,"@$22,210",751ft²,LAND,https://www.28hse.com/en/estate/detail/the-belcher-s-24138/transaction/deal-1472171
2025-11-17,Tiu Keng Leng,"Flat F, High, Tower 2, Phase 1",HKD$7.8 Millions,"@$15,476",504ft²,CENTANET,https://www.28hse.com/en/estate/detail/ocean-shores-4003/transaction/deal-1472586
2025-11-17,Tin Shui Wai,"Flat 6, Low, Shing Wui House (block G), Tin Shing Court",HKD$3.6 Millions,"@$6,963",517ft²,CENTANET,https://www.28hse.com/en/estate/detail/tin-shing-court-4371/transaction/deal-1472546
2025-11-17,Tsuen Wan,"Flat A, Middle, Block 2, Phase 1",HKD$3.95 Millions,"@$10,912",362ft²,CENTANET,https://www.28hse.com/en/estate/detail/tsuen-king-garden-4574/transaction/deal-1472538
2025-11-17,FanLing,"Flat F, Low, Block 1, Dawning Views",HKD$5.96 Millions,"@$10,383",574ft²,CENTANET,https://www.28hse.com/en/estate/detail/dawning-views-4170/transaction/deal-1472524
2025-11-17,Yuen Long,"Flat G, Low, Tower 6, Park Signature",HKD$3.75 Millions,"@$8,206",457ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-signature-8155/transaction/deal-1472521
2025-11-17,Tseung Kwan O,"Flat 5, Low, Kwong Sui House (block D), Kwong Ming Court",HKD$3.98 Millions,"@$7,384",539ft²,CENTANET,https://www.28hse.com/en/estate/detail/kwong-ming-court-4039/transaction/deal-1472513
2025-11-17,Ma On Shan,"Flat 3, High, Kam Shun House (block F), Kam Ying Court","HKD$13,300 ",@$33,401ft²,CENTANET,https://www.28hse.com/en/estate/detail/kam-ying-court-4055/transaction/rent/deal-1472504
2025-11-17,Yuen Long,"Flat H, Low, Tower 13, The Reach","HKD$18,000 ",@$27,660ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-reach-7742/transaction/rent/deal-1472500
