Date,District,Address,Transaction Price,Sq Price,Area,Source,Link
2023-12-01,Tin Shui Wai,"Flat B5, High, Tower 22, Phase 1","HKD$13,000 ",@$32,409ft²,CENTANET,https://www.28hse.com/en/estate/detail/wetland-seasons-park-23684/transaction/rent/deal-649901
2023-12-01,Tai Wai,"Flat B, High, Tower 7 (7b), Phase 2","HKD$28,800 ",@$47,614ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-pavilia-farm-27180/transaction/rent/deal-649898
2023-12-01,Tai Wai,"Flat A, High, Tower 3 (3b), Phase 1","HKD$29,000 ",@$53,550ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-pavilia-farm-27180/transaction/rent/deal-649897
2023-12-01,Fotan,"Flat B, High, Tower 1, El Futuro","HKD$48,000 ",@$45,"1,055ft²",CENTANET,https://www.28hse.com/en/estate/detail/el-futuro-23524/transaction/rent/deal-649896
2023-12-01,Fotan,"Flat F, Low, Tower 1, El Futuro","HKD$17,300 ",@$36,484ft²,CENTANET,https://www.28hse.com/en/estate/detail/el-futuro-23524/transaction/rent/deal-649895
2023-12-01,Fotan,"Flat F, Middle, Tower 1, El Futuro","HKD$17,800 ",@$37,484ft²,CENTANET,https://www.28hse.com/en/estate/detail/el-futuro-23524/transaction/rent/deal-649894
2023-12-01,Tsing Yi,"Flat A03, Middle, The Met. Azure","HKD$12,000 ",@$59,205ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-met-azure-23661/transaction/rent/deal-649893
2023-12-01,Kwun Tong,"Flat L, Low, Tower 3, Phase 2","HKD$22,800 ",@$39,592ft²,CENTANET,https://www.28hse.com/en/estate/detail/grand-central-22878/transaction/rent/deal-649892
2023-12-01,Sham Shui Po,"Flat J, Low, Tower 3, Seaside Sonata","HKD$17,800 ",@$37,484ft²,CENTANET,https://www.28hse.com/en/estate/detail/seaside-sonata-23170/transaction/rent/deal-649891
2023-12-01,Sham Shui Po,"Flat B, High, Tower 5, Seaside Sonata","HKD$32,000 ",@$41,772ft²,CENTANET,https://www.28hse.com/en/estate/detail/seaside-sonata-23170/transaction/rent/deal-649890
2023-12-01,Kai Tak,"Flat B, Low, Tower 1b, K‧summit","HKD$19,500 ",@$43,453ft²,CENTANET,https://www.28hse.com/en/estate/detail/k-summit-23618/transaction/rent/deal-649889
2023-12-01,Cheung Sha Wan,"Flat N, Middle, The Campton","HKD$16,000 ",@$42,382ft²,CENTANET,https://www.28hse.com/en/estate/detail/phase-1b-of-the-campton-23359/transaction/rent/deal-649888
2023-12-01,Ho Man Tin,"Flat A, High, Tower 1, St. George's Mansions","HKD$200,000 ",@$93,"2,142ft²",CENTANET,https://www.28hse.com/en/estate/detail/st-george-s-mansions-23441/transaction/rent/deal-649887
2023-12-01,Sham Shui Po,"Flat B, High, Hyde Park","HKD$14,500 ",@$51,283ft²,CENTANET,https://www.28hse.com/en/estate/detail/hyde-park-23497/transaction/rent/deal-649886
2023-12-01,Kai Tak,"Flat C, Middle, Tower 1b, Phase 2 Grande Monaco","HKD$24,500 ",@$49,495ft²,CENTANET,https://www.28hse.com/en/estate/detail/monaco-23574/transaction/rent/deal-649885
2023-12-01,Cheung Sha Wan,"Flat B, Low, Tower 3 (3b), Phase 2","HKD$28,500 ",@$63,452ft²,CENTANET,https://www.28hse.com/en/estate/detail/grand-victoria-i-23650/transaction/rent/deal-649881
2023-12-01,Cheung Sha Wan,"Flat A, Middle, Tower 5, Phase 2","HKD$38,000 ",@$48,797ft²,CENTANET,https://www.28hse.com/en/estate/detail/grand-victoria-i-23650/transaction/rent/deal-649880
2023-11-30,Kowloon Bay,"Flat C2, Middle, Block C, Lee Kee Building",HKD$3.75 Millions,"@$12,019",312ft²,CENTANET,https://www.28hse.com/en/estate/detail/lee-kee-building-2089/transaction/deal-649104
2023-11-30,Hang Hau,"Flat F, Middle, Block 1, La Cite Noble",HKD$5.9 Millions,"@$15,650",377ft²,CENTANET,https://www.28hse.com/en/estate/detail/la-cite-noble-4004/transaction/deal-649101
2023-11-30,Tseung Kwan O,"Flat H, High, Block 6, Phase 2",HKD$7.08 Millions,"@$11,607",610ft²,CENTANET,https://www.28hse.com/en/estate/detail/oscar-by-the-sea-4010/transaction/deal-649100
2023-11-30,ShaTin,"Flat C, Low, Chuk Lam Court (block D1), Lucky Plaza",HKD$5.3 Millions,"@$11,964",443ft²,CENTANET,https://www.28hse.com/en/estate/detail/lucky-plaza-4082/transaction/deal-649099
2023-11-30,FanLing,"Flat A, High, Block 3, Belair Monte",HKD$4.6 Millions,"@$10,773",427ft²,CENTANET,https://www.28hse.com/en/estate/detail/belair-monte-4175/transaction/deal-649098
2023-11-30,Yuen Long,"Flat 83號屋, Lafite Avenue House 83, Phase 1","HKD$90,000 ",@$26,"3,494ft²",CENTANET,https://www.28hse.com/en/estate/detail/the-vineyard-4363/transaction/rent/deal-649096
2023-11-30,Tin Shui Wai,"Flat 2, Low, Yuen Fu House (block A), Tin Fu Court",HKD$3.9 Millions,"@$4,704",,CENTANET,https://www.28hse.com/en/estate/detail/tin-fu-court-4372/transaction/deal-649095
2023-11-30,Tsuen Wan,"Flat D, Low, Block 2, Greenview Court","HKD$17,800 ",@$25,703ft²,CENTANET,https://www.28hse.com/en/estate/detail/greenview-court-4601/transaction/rent/deal-649094
2023-11-30,ShaTin,"Flat B, Tower 3","HKD$58,000 ",@$37,"1,554ft²",MIDLAND,https://www.28hse.com/en/estate/detail/la-cresta-22406/transaction/rent/deal-649093
2023-11-30,Kai Tak,"Flat F, Low, Tower 1","HKD$16,500 ",@$44,372ft²,MIDLAND,https://www.28hse.com/en/estate/detail/k-city-22114/transaction/rent/deal-649092
2023-11-30,Nam Cheong,"Flat F, High, Tower 1b, Phase 2a",HKD$7.38 Millions,"@$21,086",350ft²,MIDLAND,https://www.28hse.com/en/estate/detail/cullinan-west-27511/transaction/deal-649090
2023-11-30,Kowloon Station,"Flat D, Middle, Tower 20 - Zone 2 (ocean Sky), The Cullinan",HKD$19 Millions,"@$28,274",672ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-cullinan-5090/transaction/deal-649089
2023-11-30,North Point Mid,"Flat 1, Middle, Block B, Summit Court",HKD$30.88 Millions,"@$18,715","1,650ft²",CENTANET,https://www.28hse.com/en/estate/detail/summit-court-5594/transaction/deal-649078
2023-11-30,Lohas Park,"Flat A, Low, Tower 2 R, Le Prestige","HKD$24,000 ",@$25,971ft²,MIDLAND,https://www.28hse.com/en/estate/detail/le-prestige-23560/transaction/rent/deal-649064
2023-11-30,Lohas Park,"Flat B, Low, Tower 3b, Marini","HKD$15,000 ",@$41,370ft²,MIDLAND,https://www.28hse.com/en/estate/detail/marini-23613/transaction/rent/deal-649063
2023-11-30,Yuen Long,"Flat E, High, Tower 3, The Reach","HKD$10,500 ",@$29,356ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-reach-7742/transaction/rent/deal-649062
2023-11-30,Tuen Mun,"Flat D, Middle, Skyehi","HKD$10,600 ",@$37,285ft²,MIDLAND,https://www.28hse.com/en/estate/detail/skyehi-23689/transaction/rent/deal-649060
2023-11-30,Yuen Long,"Flat A, Middle, Block M8, Phase 2 Yoho Midtown","HKD$16,500 ",@$35,473ft²,CENTANET,https://www.28hse.com/en/estate/detail/yoho-town-4250/transaction/rent/deal-649059
2023-11-30,Yuen Long,"Flat D, Middle, Tower 2, The Parcville","HKD$12,000 ",@$26,460ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-parcville-4252/transaction/rent/deal-649058
2023-11-30,Tseung Kwan O,"Flat C, High, Tower 5, Phase 1","HKD$26,000 ",@$38,684ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-central-4007/transaction/rent/deal-649018
2023-12-01,Tsuen Wan,"Flat E, High, Block 2, Vision City","HKD$21,500 ",@$42,507ft²,CENTANET,https://www.28hse.com/en/estate/detail/vision-city-4625/transaction/rent/deal-649496
2023-12-01,Tsuen Wan,"Flat D, High, Block 3, Vision City","HKD$30,800 ",@$42,739ft²,CENTANET,https://www.28hse.com/en/estate/detail/vision-city-4625/transaction/rent/deal-649495
2023-12-01,Tsing Yi,"Flat G, High, Block 3, Phase 1","HKD$29,000 ",@$35,826ft²,CENTANET,https://www.28hse.com/en/estate/detail/villa-esplanada-4651/transaction/rent/deal-649494
2023-12-01,Tuen Mun,"Flat F, High, Block 4, Phase 1","HKD$12,700 ",@$32,392ft²,CENTANET,https://www.28hse.com/en/estate/detail/tuen-mun-town-plaza-4433/transaction/rent/deal-649493
2023-12-01,Fotan,"Flat B, Middle, Block 6, The Palazzo","HKD$34,000 ",@$38,891ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-palazzo-4207/transaction/rent/deal-649492
2023-12-01,Fotan,"Flat D, High, Block 1, The Palazzo","HKD$23,000 ",@$41,556ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-palazzo-4207/transaction/rent/deal-649491
2023-12-01,Fotan,"Flat C, High, Block 1, The Palazzo","HKD$22,500 ",@$41,555ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-palazzo-4207/transaction/rent/deal-649490
2023-12-01,Tai Po,"Flat A, Middle, Block 15, Phase 6","HKD$15,000 ",@$28,532ft²,CENTANET,https://www.28hse.com/en/estate/detail/tai-po-centre-4131/transaction/rent/deal-649489
2023-12-01,Tai Po,"Flat H, Middle, Block 2, Phase 1","HKD$15,000 ",@$37,409ft²,CENTANET,https://www.28hse.com/en/estate/detail/tai-po-centre-4131/transaction/rent/deal-649488
2023-12-01,Ma On Shan,"Flat 1, Middle, Block C, Phase 2",HKD$6.38 Millions,"@$13,020",490ft²,CENTANET,https://www.28hse.com/en/estate/detail/sunshine-city-4040/transaction/deal-649486
2023-12-01,Tai Wo,"Flat G, High, Block 17, Phase 2","HKD$13,800 ",@$33,415ft²,CENTANET,https://www.28hse.com/en/estate/detail/serenity-park-4130/transaction/rent/deal-649485
2023-12-01,Sheung Shui,"Flat B, High, Tower 2, Royal Green","HKD$11,800 ",@$28,417ft²,CENTANET,https://www.28hse.com/en/estate/detail/royal-green-4210/transaction/rent/deal-649484
2023-12-01,Sheung Shui,"Flat B, High, Tower 1, Royal Green","HKD$11,000 ",@$26,417ft²,CENTANET,https://www.28hse.com/en/estate/detail/royal-green-4210/transaction/rent/deal-649483
2023-12-01,Sheung Shui,"Flat C, Low, Tower 2, Royal Green","HKD$12,800 ",@$29,434ft²,CENTANET,https://www.28hse.com/en/estate/detail/royal-green-4210/transaction/rent/deal-649482
2023-12-01,Fotan,"Flat F, Low, Block 5, Phase 1","HKD$38,000 ",@$28,"1,370ft²",CENTANET,https://www.28hse.com/en/estate/detail/royal-ascot-4128/transaction/rent/deal-649481
2023-12-01,Tung Chung,"Flat E, Low, Tower 10, The Visionary","HKD$14,500 ",@$33,434ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-visionary-8256/transaction/rent/deal-649480
2023-12-01,Ma Wan,"Flat D, High, Tower 28, Phase 5 Oceancrest","HKD$16,000 ",@$29,555ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-island-4690/transaction/rent/deal-649473
2023-12-01,Ma Wan,"Flat H, Middle, Block 18, Phase 1","HKD$14,800 ",@$30,499ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-island-4690/transaction/rent/deal-649472
2023-12-01,Ma Wan,"Flat H, High, Block 20, Phase 3","HKD$15,300 ",@$31,490ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-island-4690/transaction/rent/deal-649471
2023-12-01,Ma Wan,"Flat H, High, Tower 29, Phase 5 Oceancrest","HKD$15,500 ",@$31,499ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-island-4690/transaction/rent/deal-649470
2023-12-18,Tsing Yi,"Flat E, 43/F, Block 11",HKD$7.5 Millions,"@$15,030",499ft²,LAND,https://www.28hse.com/en/estate/detail/villa-esplanada-4651/transaction/deal-654367
2023-12-18,Tuen Mun Castle Peak Road,"Flat F, 7/F, Block 1",HKD$5.2 Millions,"@$7,591",685ft²,LAND,https://www.28hse.com/en/estate/detail/hong-kong-gold-coast-4501/transaction/deal-654366
2023-12-18,Yau Ma Tei,"Flat A, 37/F, Tower 7",HKD$33 Millions,"@$22,282","1,481ft²",LAND,https://www.28hse.com/en/estate/detail/the-coronation-6768/transaction/deal-654365
2023-12-18,Sham Shui Po,"Flat ST-214, 8/F",HKD$4.23 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/kam-sha-mansion-5275/transaction/deal-654364
2023-12-18,Mong Kok,"Flat C, 4/F, Kwok Wing House",HKD$3.3 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/kwok-wing-house-22797/transaction/deal-654363
2023-12-18,San Po Kong,"Flat 3, 10/F, Ying Tung House",HKD$0.76 Millions,"@$1,731",439ft²,LAND,https://www.28hse.com/en/estate/detail/tung-tau-ii-estate-6058/transaction/deal-654362
2023-12-18,Jordan,"Flat A, 5/F",HKD$3.8 Millions,"@$6,774",,LAND,https://www.28hse.com/en/estate/detail/hong-shun-building-2925/transaction/deal-654361
2023-12-18,Jordan,"Flat B, 3/F",HKD$4 Millions,"@$5,908",677ft²,LAND,https://www.28hse.com/en/estate/detail/woosung-house-8537/transaction/deal-654360
2023-12-18,Kwun Tong,"Flat 7, 5/F, Kin Tai House",HKD$1.6 Millions,"@$5,461",,LAND,https://www.28hse.com/en/estate/detail/kin-tai-house-8313/transaction/deal-654359
2023-12-18,Lam Tin,"Flat 7, 21/F, C Hong Wah",HKD$3.74 Millions,"@$8,842",423ft²,LAND,https://www.28hse.com/en/estate/detail/hong-wah-court-2011/transaction/deal-654358
2023-12-18,Lam Tin,"Flat 2, 21/F, Block A",HKD$5.3 Millions,"@$8,294",,LAND,https://www.28hse.com/en/estate/detail/hong-tin-court-2013/transaction/deal-654357
2023-12-18,Wong Tai Sin,"Flat 5, 11/F",HKD$2.8 Millions,"@$6,880",407ft²,LAND,https://www.28hse.com/en/estate/detail/ying-fuk-court-5149/transaction/deal-654356
2023-12-18,Olympic,"Flat A, 17/F, Tower 5",HKD$8.25 Millions,"@$17,116",482ft²,LAND,https://www.28hse.com/en/estate/detail/harbour-green-2566/transaction/deal-654355
2023-12-18,Cheung Sha Wan,"Flat D, 25/F, East Wing",HKD$17.467 Millions,"@$35,004",499ft²,LAND,https://www.28hse.com/en/estate/detail/the-vertex-23218/transaction/deal-654354
2023-12-18,Wong Tai Sin,"Flat 1, 22/F, Block E",HKD$3.97 Millions,"@$8,020",,LAND,https://www.28hse.com/en/estate/detail/tin-ma-court-2101/transaction/deal-654353
2023-12-18,To Kwa Wan,"Flat D, 21/F, Faerie Court",HKD$4 Millions,"@$12,945",309ft²,LAND,https://www.28hse.com/en/estate/detail/faerie-court-6134/transaction/deal-654352
2023-12-18,Kowloon Bay,"Flat 4, 9/F, Block N",HKD$4.3 Millions,"@$11,685",368ft²,LAND,https://www.28hse.com/en/estate/detail/amoy-gardens-2081/transaction/deal-654349
2023-12-18,Diamond Hill,"Flat 13, 26/F, Block D",HKD$4.38 Millions,"@$12,882",340ft²,LAND,https://www.28hse.com/en/estate/detail/lung-poon-court-2051/transaction/deal-654348
2023-12-18,Kowloon Station,"Flat A, 55/F, Tower 5",HKD$17.83 Millions,"@$28,212",632ft²,LAND,https://www.28hse.com/en/estate/detail/sorrento-2581/transaction/deal-654347
2023-12-18,Lai King,"Flat 7, 1/F, Lai Hung House--block D",HKD$3.68 Millions,"@$7,077",520ft²,LAND,https://www.28hse.com/en/estate/detail/yuet-lai-court-4665/transaction/deal-654346
2023-12-27,Kai Tak,"Flat C, High, Tower 2a, Phase 1","HKD$26,000 ",@$47,551ft²,MIDLAND,https://www.28hse.com/en/estate/detail/monaco-23574/transaction/rent/deal-1203620
2023-12-27,Yuen Long,"Flat K, Middle, After The Rain","HKD$14,000 ",@$38,366ft²,CENTANET,https://www.28hse.com/en/estate/detail/after-the-rain-27770/transaction/rent/deal-1180937
2023-12-27,Tung Chung,"Flat 2, 22/F, Block B",HKD$2.148 Millions,"@$7,699",279ft²,LAND,https://www.28hse.com/en/estate/detail/yu-tai-court-26191/transaction/deal-758138
2023-12-27,Lohas Park,"Flat C, High, Four Seasons (tower 3 - L Wing), Phase 2a Le Prestige","HKD$18,000 ",@$25,728ft²,CENTANET,https://www.28hse.com/en/estate/detail/le-prestige-23560/transaction/rent/deal-692438
2023-12-27,ShaTin,"Flat C, Middle, Block 51, Phase 5","HKD$11,300 ",@$37,304ft²,MIDLAND,https://www.28hse.com/en/estate/detail/city-one-shatin-4080/transaction/rent/deal-673515
2023-12-27,Olympic,"Flat D, High, Block 3","HKD$21,800 ",@$40,549ft²,MIDLAND,https://www.28hse.com/en/estate/detail/the-long-beach-2567/transaction/rent/deal-666411
2023-12-27,Repulse Bay,"Flat B, Middle, Block 3, Grand Garden","HKD$50,000 ",@$40,"1,239ft²",CENTANET,https://www.28hse.com/en/estate/detail/grand-garden-203/transaction/rent/deal-660553
2023-12-27,North Point,"Flat B, Low, Tower 1","HKD$42,500 ",@$53,799ft²,MIDLAND,https://www.28hse.com/en/estate/detail/fleur-pavilia-22565/transaction/rent/deal-659507
2023-12-27,Sham Shui Po,"Flat B, High, Tower 3",HKD$12.2 Millions,"@$15,541",785ft²,MIDLAND,https://www.28hse.com/en/estate/detail/seaside-sonata-23170/transaction/deal-658981
2023-12-27,Tseung Kwan O,"Flat E, Middle, Tower 3 (luna Diamond), Phase 1","HKD$21,800 ",@$41,538ft²,MIDLAND,https://www.28hse.com/en/estate/detail/ocean-wings-6558/transaction/rent/deal-658885
2023-12-27,Tseung Kwan O,"Flat D, Middle, Block 3","HKD$20,000 ",@$37,540ft²,MIDLAND,https://www.28hse.com/en/estate/detail/corinthia-by-the-sea-8560/transaction/rent/deal-658817
2023-12-27,Yuen Long,"Flat B, Low, Tower 1","HKD$10,000 ",@$33,304ft²,MIDLAND,https://www.28hse.com/en/estate/detail/twin-regency-8780/transaction/rent/deal-658816
2023-12-27,Tin Shui Wai,"Flat B1, Middle, Tower 2b, Phase 1","HKD$12,000 ",@$34,355ft²,CENTANET,https://www.28hse.com/en/estate/detail/wetland-seasons-bay-23683/transaction/rent/deal-658709
2023-12-27,Yuen Long,"Flat G, Middle, Block 11, Phase 4",HKD$4.75 Millions,"@$9,557",497ft²,MIDLAND,https://www.28hse.com/en/estate/detail/sereno-verde-4251/transaction/deal-658694
2023-12-27,Tsuen Wan,"Flat E, Low, Sam Wo Building","HKD$13,000 ",@$40,326ft²,MIDLAND,https://www.28hse.com/en/estate/detail/sam-wo-building-6577/transaction/rent/deal-658532
2023-12-27,Tai Hang,"Flat C, Middle, The Warren","HKD$22,000 ",@$57,383ft²,MIDLAND,https://www.28hse.com/en/estate/detail/the-warren-6530/transaction/rent/deal-658531
2023-12-27,Tung Chung,"Flat E, Low, La Rossa B (tower 8), Phase 3 La Rossa","HKD$23,500 ",@$31,765ft²,CENTANET,https://www.28hse.com/en/estate/detail/coastal-skyline-4711/transaction/rent/deal-658513
2023-12-27,Tsing Yi,"Flat A, Middle, Block 2, Tsing Yi Garden",HKD$4.1 Millions,"@$11,953",343ft²,CENTANET,https://www.28hse.com/en/estate/detail/tsing-yi-garden-4662/transaction/deal-658459
2023-12-27,Yau Ma Tei,"Flat C, High, Tower 2, The Coronation","HKD$23,500 ",@$39,601ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-coronation-6768/transaction/rent/deal-658450
2023-12-27,Kai Tak,"Flat F, High, Tower 3b, Phase 3 The Henley Iii","HKD$14,500 ",@$64,226ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-henley-28098/transaction/rent/deal-658421
2023-12-27,FanLing,"Flat B, High, Brilliant Court (block 2), Fanling Town Center","HKD$11,800 ",@$30,399ft²,CENTANET,https://www.28hse.com/en/estate/detail/fanling-town-center-4173/transaction/rent/deal-656300
2023-12-27,Sheung Shui,"Flat E, Low, Block 4, Sheung Shui Centre","HKD$15,000 ",@$28,532ft²,CENTANET,https://www.28hse.com/en/estate/detail/sheung-shui-centre-4214/transaction/rent/deal-656299
2023-12-27,Tuen Mun,"Flat L, Low, Eight Regency","HKD$11,800 ",@$30,390ft²,MIDLAND,https://www.28hse.com/en/estate/detail/eight-regency-22248/transaction/rent/deal-656298
2023-12-27,Tsuen Wan Sham Tseng,"Flat D, Low, Estoril Heights (block 9), Phase 2",HKD$5.35 Millions,"@$6,461",828ft²,CENTANET,https://www.28hse.com/en/estate/detail/hong-kong-garden-4544/transaction/deal-656297
2023-12-27,Tsuen Wan,"Flat G, Low, Block 1 (kwangchow House), Tsuen Wan Centre","HKD$11,300 ",@$32,354ft²,CENTANET,https://www.28hse.com/en/estate/detail/tsuen-wan-centre-4571/transaction/rent/deal-656296
2023-12-27,Tsuen Wan,"Flat 6, Middle, Block N, Allway Garden","HKD$12,800 ",@$27,480ft²,CENTANET,https://www.28hse.com/en/estate/detail/allway-garden-4575/transaction/rent/deal-656295
2023-12-27,Tsuen Wan,"Flat D, Low, Block 2, Summit Terrace","HKD$15,000 ",@$31,481ft²,CENTANET,https://www.28hse.com/en/estate/detail/summit-terrace-4576/transaction/rent/deal-656294
2023-12-27,Tsing Yi,"Flat 6, Middle, Shing Tai House (block E), Ching Tai Court","HKD$13,800 ",@$34,401ft²,CENTANET,https://www.28hse.com/en/estate/detail/ching-tai-court-4658/transaction/rent/deal-656293
2023-12-27,Tsing Yi,"Flat F, Low, Block 4, Broadview Garden",HKD$6.38 Millions,"@$9,726",656ft²,CENTANET,https://www.28hse.com/en/estate/detail/broadview-garden-4676/transaction/deal-656292
2023-12-27,Yuen Long,"Flat F, Middle, Block 5, Emerald Green","HKD$14,300 ",@$21,667ft²,CENTANET,https://www.28hse.com/en/estate/detail/emerald-green-5005/transaction/rent/deal-656291
2023-12-27,Yau Tong,"Flat A, High, Tower 2","HKD$19,500 ",@$36,548ft²,MIDLAND,https://www.28hse.com/en/estate/detail/maya-22960/transaction/rent/deal-656290
2023-12-27,Tseung Kwan O,"Flat 13, Low, King Min House (block 3), King Lam Estate",HKD$2.02 Millions,"@$4,519",447ft²,CENTANET,https://www.28hse.com/en/estate/detail/king-lam-estate-24710/transaction/deal-656289
2023-12-27,Fotan,"Flat E, Middle, Block 1","HKD$18,500 ",@$37,505ft²,MIDLAND,https://www.28hse.com/en/estate/detail/el-futuro-23524/transaction/rent/deal-656288
2023-12-27,Yuen Long,"Flat A, Low, Tower 1, Phase 5 (reach Summit)","HKD$12,000 ",@$32,378ft²,MIDLAND,https://www.28hse.com/en/estate/detail/reach-summit-26117/transaction/rent/deal-656287
2023-12-27,Fotan,"Flat H, Low, Tower 5","HKD$24,500 ",@$46,528ft²,MIDLAND,https://www.28hse.com/en/estate/detail/the-arles-23666/transaction/rent/deal-656286
2023-12-27,Fotan,"Flat H, Low, Tower 5","HKD$24,500 ",@$46,528ft²,MIDLAND,https://www.28hse.com/en/estate/detail/the-arles-23666/transaction/rent/deal-656285
2023-12-27,Kennedy Town,"Flat A, High, Kam Ho Court","HKD$15,500 ",@$64,244ft²,MIDLAND,https://www.28hse.com/en/estate/detail/kam-ho-court-681/transaction/rent/deal-656284
2023-12-27,Tsuen Wan,"Flat E, Middle, Block 6, City Point","HKD$22,000 ",@$31,699ft²,CENTANET,https://www.28hse.com/en/estate/detail/city-point-8385/transaction/rent/deal-656283
2023-12-27,Lohas Park,"Flat C, High, Four Seasons (tower 3 - L Wing), Phase 2a Le Prestige","HKD$18,000 ",@$25,728ft²,CENTANET,https://www.28hse.com/en/estate/detail/lohas-park-4064/transaction/rent/deal-656282
2023-12-27,Lohas Park,"Flat B, Low, Tower 3b, Phase 4b Wings At Sea Ii",HKD$7.88 Millions,"@$13,311",592ft²,CENTANET,https://www.28hse.com/en/estate/detail/lohas-park-4064/transaction/deal-656281
2023-12-15,Kai Tak,"Flat B, Middle, Tower 1b, Vibe Centro","HKD$17,500 ",@$55,321ft²,CENTANET,https://www.28hse.com/en/estate/detail/vibe-centro-22198/transaction/rent/deal-709676
2023-12-15,Lohas Park,"Flat A, Middle, Tower 1 (1b), Phase 9c Ocean Marini","HKD$20,300 ",@$37,547ft²,CENTANET,https://www.28hse.com/en/estate/detail/ocean-marini-23619/transaction/rent/deal-694958
2023-12-15,Lohas Park,"Flat C, Low, Tower 1 (1a), Phase 9c Ocean Marini","HKD$21,500 ",@$35,616ft²,CENTANET,https://www.28hse.com/en/estate/detail/ocean-marini-23619/transaction/rent/deal-694957
2023-12-15,Lohas Park,"Flat B, Low, Tower 1 (1b), Phase 9c Ocean Marini","HKD$19,500 ",@$36,549ft²,CENTANET,https://www.28hse.com/en/estate/detail/ocean-marini-23619/transaction/rent/deal-694956
2023-12-15,Lohas Park,"Flat D, Low, Tower 2 (2a), Phase 7a Montara","HKD$15,000 ",@$41,363ft²,CENTANET,https://www.28hse.com/en/estate/detail/montara-23609/transaction/rent/deal-694042
2023-12-15,Lohas Park,"Flat B, Low, Tower 2 (2b), Phase 7a Montara","HKD$18,800 ",@$35,538ft²,CENTANET,https://www.28hse.com/en/estate/detail/montara-23609/transaction/rent/deal-694041
2023-12-15,Lohas Park,"Flat RC, High, Emerald (tower 2), Phase 3a Hemera","HKD$22,500 ",@$30,757ft²,CENTANET,https://www.28hse.com/en/estate/detail/hemera-26145/transaction/rent/deal-693114
2023-12-15,Lohas Park,"Flat RC, High, Emerald (tower 2), Phase 3a Hemera","HKD$22,500 ",@$30,757ft²,CENTANET,https://www.28hse.com/en/estate/detail/hemera-26145/transaction/rent/deal-692930
2023-12-15,Lohas Park,"Flat C, Low, Starry Night (tower 3 - R Wing), Phase 2a Le Prestige","HKD$19,000 ",@$20,,CENTANET,https://www.28hse.com/en/estate/detail/le-prestige-23560/transaction/rent/deal-692441
2023-12-15,Lohas Park,"Flat C, Middle, Lucerne (tower 2 - L Wing), Phase 1 The Capitol","HKD$15,000 ",@$29,518ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-capitol-26141/transaction/rent/deal-692226
2023-12-15,Lohas Park,"Flat A, High, Tower 5 R, Le Prestige","HKD$18,600 ",@$26,722ft²,MIDLAND,https://www.28hse.com/en/estate/detail/le-prestige-23560/transaction/rent/deal-689771
2023-12-15,Ma On Shan,"Flat D, High, Tower 9, Phase 1","HKD$23,800 ",@$30,788ft²,CENTANET,https://www.28hse.com/en/estate/detail/vista-paradiso-4041/transaction/rent/deal-659901
2023-12-15,Tai Hang,"Flat A, Lee Hang Court","HKD$28,500 ",@$39,738ft²,CENTANET,https://www.28hse.com/en/estate/detail/lee-hang-court-25901/transaction/rent/deal-659015
2023-12-15,Lohas Park,"Flat B, Middle, Tower 6 R, Le Prestige - Le Prime",HKD$8 Millions,"@$9,840",813ft²,MIDLAND,https://www.28hse.com/en/estate/detail/le-prime-23563/transaction/deal-658976
2023-12-15,Kai Tak,"Flat F, High, Tower 1, K. City",HKD$6.988 Millions,"@$18,785",372ft²,CENTANET,https://www.28hse.com/en/estate/detail/k-city-22114/transaction/deal-658727
2023-12-15,Nam Cheong,"Flat B, Low, Tower 5b, Phase 3 Cullinan West Ii","HKD$15,000 ",@$39,388ft²,CENTANET,https://www.28hse.com/en/estate/detail/cullinan-west-27511/transaction/rent/deal-658725
2023-12-15,Tin Shui Wai,"Flat F, High, Block 5, Phase 3 Chestwood Court","HKD$11,000 ",@$24,449ft²,CENTANET,https://www.28hse.com/en/estate/detail/kingswood-villas-4390/transaction/rent/deal-658507
2023-12-15,Tai Hang,"Flat A, Middle, Tower 1, The Legend","HKD$62,000 ",@$56,"1,104ft²",CENTANET,https://www.28hse.com/en/estate/detail/the-legend-1007/transaction/rent/deal-658236
